2406;3281;3269;3269;3269;3264;3281;3281;3276;3201;
2309;3184;3167;3167;3167;3167;3167;3167;3167;3184;
2326;3150;3150;3150;3150;3150;3150;3150;3150;3218;
2315;3150;3150;3150;3150;3150;3150;3150;3150;3150;
2326;3201;3201;3201;3201;3201;3201;3201;3201;3201;
2300;3150;3150;3150;3150;3150;3150;3150;3150;3150;
2312;3201;3150;3150;3201;3150;3150;3150;3150;3150;
2315;3201;3150;3150;3201;3150;3150;3150;3150;3150;
2300;3150;3150;3150;3150;3150;3150;3150;3150;3150;
2326;3201;3201;3201;3201;3201;3201;3201;3201;3201;
2315;3218;3218;3150;3218;3150;3218;3150;3218;3150;
2300;3150;3150;3150;3150;3150;3150;3150;3150;3150;
2315;3201;3201;3150;3201;3150;3201;3150;3201;3201;
2303;3150;3150;3150;3150;3150;3150;3150;3150;3150;
2326;3150;3201;3150;3201;3150;3201;3150;3201;3150;
2315;3150;3150;3150;3133;3150;3150;3150;3150;3150;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3201;3201;3201;3201;3201;3201;3201;3201;3201;
2315;3201;3133;3201;3201;3201;3201;3201;3201;3201;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3201;3201;3201;3201;3201;3201;3201;3201;3201;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3201;3201;3201;3201;3201;3201;3201;3201;3201;
2315;3201;3150;3150;3201;3150;3150;3150;3150;3150;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3201;3201;3201;3184;3201;3201;3201;3201;3201;
2300;3184;3167;3167;3184;3167;3133;3167;3133;3133;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3184;3133;3133;3184;3133;3133;3133;3133;3133;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2300;3184;3133;3150;3184;3150;3133;3150;3133;3133;
2300;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2303;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2326;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3184;3133;3133;3184;3133;3133;3133;3133;3133;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2315;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2303;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2300;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2315;3184;3184;3184;3184;3184;3184;3184;3184;3184;
2303;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2300;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2315;3184;3133;3133;3184;3133;3133;3133;3133;3133;
2303;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2326;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
2303;3123;3123;3123;3123;3123;3123;3123;3123;3123;
2315;3184;3184;3201;3184;3201;3184;3201;3184;3184;
2300;3133;3133;3133;3133;3133;3133;3133;3133;3133;
